date,price,open,vol
07/14/2020,"1,819.80","1,811.50",0.11K
07/13/2020,"1,820.80","1,810.60",0.11K
07/10/2020,"1,808.60","1,815.50",0.12K
07/09/2020,"1,810.70","1,826.50",0.15K
07/08/2020,"1,826.50","1,813.60",0.29K
07/07/2020,"1,815.80","1,801.90",0.15K
07/06/2020,"1,799.00","1,793.70",0.11K
07/03/2020,"1,793.50","1,787.90",184.65K
07/02/2020,"1,795.80","1,780.00",0.03K
07/01/2020,"1,785.90","1,803.30",0.17K
06/30/2020,"1,805.20","1,788.10",0.07K
06/29/2020,"1,785.90","1,785.90",130.51K
06/26/2020,"1,780.30","1,774.80",201.23K
06/25/2020,"1,770.60","1,772.30",152.20K
06/24/2020,"1,775.10","1,784.40",239.53K
06/23/2020,"1,782.00","1,764.90",194.68K
06/22/2020,"1,766.40","1,765.80",228.68K
06/19/2020,"1,753.00","1,729.80",181.15K
06/18/2020,"1,731.10","1,735.50",155.91K
06/17/2020,"1,735.60","1,735.30",140.07K
06/16/2020,"1,736.50","1,732.30",182.42K
06/15/2020,"1,727.20","1,740.70",200.23K
06/12/2020,"1,737.30","1,733.60",151.40K
06/11/2020,"1,739.80","1,746.60",205.35K
06/10/2020,"1,720.70","1,718.90",198.76K
06/09/2020,"1,721.90","1,703.90",182.91K
06/08/2020,"1,705.10","1,686.70",154.77K
06/05/2020,"1,683.00","1,720.80",273.68K
06/04/2020,"1,727.40","1,702.80",198.72K
06/03/2020,"1,704.80","1,733.70",256.52K
06/02/2020,"1,734.00","1,750.30",175.35K
06/01/2020,"1,750.30","1,749.80",146.13K
05/29/2020,"1,751.70","1,732.70",150.11K
05/28/2020,"1,728.30","1,725.00",164.82K
05/27/2020,"1,719.10","1,717.20",3.06K
05/26/2020,"1,717.30","1,739.80",3.44K
05/25/2020,"1,705.60","1,734.80",313.17K
05/22/2020,"1,744.30","1,732.20",0.46K
05/21/2020,"1,729.20","1,757.40",0.56K
05/20/2020,"1,758.70","1,756.20",0.20K
05/19/2020,"1,751.60","1,742.90",0.27K
05/18/2020,"1,739.60","1,766.90",0.41K
05/15/2020,"1,761.50","1,748.20",0.18K
05/14/2020,"1,746.10","1,728.40",0.07K
05/13/2020,"1,721.60","1,710.00",0.08K
05/12/2020,"1,713.40","1,706.20",0.05K
05/11/2020,"1,704.60","1,714.20",0.37K
05/08/2020,"1,719.30","1,735.80",0.12K
05/07/2020,"1,730.00","1,698.40",0.17K
05/06/2020,"1,692.70","1,717.20",0.06K
05/05/2020,"1,715.00","1,708.30",0.07K
05/04/2020,"1,717.20","1,710.90",0.07K
05/01/2020,"1,704.40","1,697.10",0.10K
04/30/2020,"1,697.10","1,737.70",0.04K
04/29/2020,"1,716.30","1,716.30",159.60K
04/28/2020,"1,722.20","1,724.40",171.34K
04/27/2020,"1,723.80","1,745.00",146.64K
04/24/2020,"1,735.60","1,753.00",180.24K
04/23/2020,"1,745.40","1,736.50",201.88K
04/22/2020,"1,738.30","1,703.10",193.73K
04/21/2020,"1,687.80","1,713.30",248.63K
04/20/2020,"1,711.20","1,693.00",186.91K
04/17/2020,"1,698.80","1,738.50",227.07K
04/16/2020,"1,731.70","1,743.50",204.23K
04/15/2020,"1,740.20","1,758.10",186.70K
04/14/2020,"1,768.90","1,761.50",241.19K
04/13/2020,"1,761.40","1,742.30",166.89K
04/09/2020,"1,752.80","1,680.50",218.80K
04/08/2020,"1,684.30","1,678.70",125.33K
04/07/2020,"1,683.70","1,707.10",204.50K
04/06/2020,"1,693.90","1,647.70",192.75K
04/03/2020,"1,645.70","1,635.30",139.61K
04/02/2020,"1,637.70","1,602.40",167.71K
04/01/2020,"1,591.40","1,589.40",164.48K
03/31/2020,"1,596.60","1,643.40",176.55K
03/30/2020,"1,643.20","1,663.40",157.37K
03/27/2020,"1,641.30","1,649.90",3.03K
03/26/2020,"1,656.00","1,638.80",1.58K
03/25/2020,"1,636.60","1,680.00",1.10K
03/24/2020,"1,664.00","1,564.60",2.64K
03/23/2020,"1,570.20","1,509.40",1.30K
03/20/2020,"1,486.50","1,476.10",1.22K
03/19/2020,"1,481.30","1,476.90",0.49K
03/18/2020,"1,479.40","1,546.10",0.59K
03/17/2020,"1,527.20","1,502.50",0.45K
03/16/2020,"1,487.60","1,573.60",1.11K
03/13/2020,"1,518.20","1,576.90",0.90K
03/12/2020,"1,592.10","1,643.00",1.13K
03/11/2020,"1,644.10","1,651.70",0.24K
03/10/2020,"1,662.00","1,670.70",0.68K
03/09/2020,"1,677.40","1,691.00",0.45K
03/06/2020,"1,674.30","1,674.20",0.41K
03/05/2020,"1,670.00","1,642.70",0.19K
03/04/2020,"1,645.20","1,646.50",0.21K
03/03/2020,"1,646.60","1,596.20",0.14K
03/02/2020,"1,597.10","1,593.80",0.05K
02/28/2020,"1,569.30","1,626.10",0.03K
02/27/2020,"1,645.30","1,645.30",573.29K
02/26/2020,"1,643.10","1,637.30",531.90K
02/25/2020,"1,650.00","1,661.80",672.76K
02/24/2020,"1,676.60","1,656.00",680.82K
02/21/2020,"1,648.80","1,623.60",489.19K
02/20/2020,"1,620.50","1,615.00",403.04K
02/19/2020,"1,611.80","1,604.80",307.89K
02/18/2020,"1,603.60","1,585.10",414.24K
02/17/2020,"1,603.60","1,585.10",414.24K
02/14/2020,"1,586.40","1,579.00",227.11K
02/13/2020,"1,578.80","1,569.80",276.25K
02/12/2020,"1,571.60","1,571.20",189.55K
02/11/2020,"1,570.10","1,575.50",231.83K
02/10/2020,"1,579.50","1,575.80",191.75K
02/07/2020,"1,573.40","1,570.70",286.42K
02/06/2020,"1,570.00","1,560.00",229.00K
02/05/2020,"1,562.80","1,556.10",306.05K
02/04/2020,"1,555.50","1,581.50",349.00K
02/03/2020,"1,582.40","1,597.80",320.60K
01/31/2020,"1,587.90","1,578.40",343.37K
01/30/2020,"1,589.20","1,582.40",382.60K
01/29/2020,"1,573.50","1,569.00",4.02K
01/28/2020,"1,572.80","1,583.90",2.31K
01/27/2020,"1,580.60","1,580.90",2.94K
01/24/2020,"1,575.20","1,566.00",1.97K
01/23/2020,"1,568.80","1,561.80",2.33K
01/22/2020,"1,560.00","1,560.90",1.01K
01/21/2020,"1,560.80","1,567.00",2.22K
01/20/2020,"1,557.90","1,557.30",462.62K
01/17/2020,"1,563.60","1,555.70",0.47K
01/16/2020,"1,553.70","1,559.90",0.28K
01/15/2020,"1,557.20","1,550.30",0.81K
01/14/2020,"1,548.00","1,552.10",1.79K
01/13/2020,"1,553.70","1,563.70",1.00K
01/10/2020,"1,563.60","1,558.20",0.98K
01/09/2020,"1,557.80","1,560.10",1.12K
01/08/2020,"1,563.80","1,580.60",1.98K
01/07/2020,"1,577.60","1,570.20",0.63K
01/06/2020,"1,572.00","1,559.10",0.38K
01/03/2020,"1,555.50","1,535.20",0.27K
01/02/2020,"1,531.40","1,526.00",0.09K
12/31/2019,"1,526.50","1,525.10",0.03K
12/30/2019,"1,521.60","1,521.60",178.72K
12/27/2019,"1,518.10","1,516.50",204.99K
12/26/2019,"1,514.40","1,503.90",216.61K
12/24/2019,"1,504.80","1,489.80",183.68K
12/23/2019,"1,488.70","1,482.40",162.45K
12/20/2019,"1,480.90","1,482.70",140.77K
12/19/2019,"1,484.40","1,479.40",201.19K
12/18/2019,"1,478.70","1,480.40",197.97K
12/17/2019,"1,480.60","1,480.60",173.25K
12/16/2019,"1,480.50","1,480.00",165.85K
12/13/2019,"1,481.20","1,470.80",356.68K
12/12/2019,"1,472.30","1,479.20",409.86K
12/11/2019,"1,475.00","1,468.50",251.73K
12/10/2019,"1,468.10","1,466.30",228.83K
12/09/2019,"1,464.90","1,464.10",177.22K
12/06/2019,"1,465.10","1,481.00",317.32K
12/05/2019,"1,483.10","1,480.00",240.01K
12/04/2019,"1,480.20","1,483.20",319.73K
12/03/2019,"1,484.40","1,468.00",400.90K
12/02/2019,"1,469.20","1,470.30",316.58K
11/29/2019,"1,472.70","1,461.20",272.34K
11/28/2019,"1,472.70","1,461.20",272.34K
11/27/2019,"1,460.80","1,468.30",232.12K
11/26/2019,"1,464.40","1,458.80",2.65K
11/25/2019,"1,460.50","1,464.10",0.82K
11/22/2019,"1,467.30","1,468.90",0.71K
11/21/2019,"1,467.10","1,478.70",1.46K
11/20/2019,"1,477.50","1,476.70",1.20K
11/19/2019,"1,477.80","1,476.40",0.52K
11/18/2019,"1,475.40","1,472.80",0.49K
11/15/2019,"1,472.00","1,478.50",0.42K
11/14/2019,"1,476.90","1,468.00",0.39K
11/13/2019,"1,466.80","1,461.30",0.13K
11/12/2019,"1,457.20","1,461.00",0.16K
11/11/2019,"1,460.60","1,463.40",0.14K
11/08/2019,"1,466.40","1,470.30",0.13K
11/07/2019,"1,469.90","1,496.40",0.21K
11/06/2019,"1,496.80","1,489.70",0.14K
11/05/2019,"1,487.60","1,512.70",0.41K
11/04/2019,"1,514.70","1,518.30",0.16K
11/01/2019,"1,514.90","1,518.80",0.01K
10/31/2019,"1,518.30","1,505.80",0.01K
10/30/2019,"1,500.20","1,500.20",353.64K
10/29/2019,"1,490.70","1,494.30",291.98K
10/28/2019,"1,495.80","1,507.40",318.13K
10/25/2019,"1,505.30","1,506.40",368.74K
10/24/2019,"1,504.70","1,495.10",305.01K
10/23/2019,"1,495.70","1,491.10",244.62K
10/22/2019,"1,487.50","1,487.50",208.97K
10/21/2019,"1,488.10","1,495.60",284.29K
10/18/2019,"1,494.10","1,495.60",232.55K
10/17/2019,"1,498.30","1,494.20",305.67K
10/16/2019,"1,494.00","1,484.80",367.90K
10/15/2019,"1,483.50","1,497.70",317.99K
10/14/2019,"1,497.60","1,492.00",228.32K
10/11/2019,"1,488.70","1,498.30",485.96K
10/10/2019,"1,500.90","1,510.80",417.88K
10/09/2019,"1,512.80","1,510.90",285.28K
10/08/2019,"1,503.90","1,498.70",371.44K
10/07/2019,"1,504.40","1,518.60",257.78K
10/04/2019,"1,512.90","1,511.60",344.79K
10/03/2019,"1,513.80","1,505.60",408.74K
10/02/2019,"1,507.90","1,485.40",393.10K
10/01/2019,"1,489.00","1,478.00",450.17K
09/30/2019,"1,472.90","1,501.70",439.71K
09/27/2019,"1,506.40","1,511.80",451.93K
09/26/2019,"1,511.70","1,506.00",0.88K
09/25/2019,"1,508.90","1,535.40",1.05K
09/24/2019,"1,536.60","1,525.40",0.69K
09/23/2019,"1,527.80","1,520.00",0.42K
09/20/2019,"1,512.00","1,508.80",0.07K
09/19/2019,"1,503.40","1,496.30",0.04K
09/18/2019,"1,513.00","1,506.20",0.05K
09/17/2019,"1,510.80","1,503.60",0.09K
09/16/2019,"1,508.70","1,508.40",0.11K
09/13/2019,"1,496.80","1,503.30",0.08K
09/12/2019,"1,504.80","1,495.10",0.31K
09/11/2019,"1,500.50","1,493.50",0.04K
09/10/2019,"1,496.40","1,498.80",0.14K
09/09/2019,"1,508.10","1,517.00",0.06K
09/06/2019,"1,512.40","1,519.10",0.02K
09/05/2019,"1,522.50","1,548.60",0.03K
09/04/2019,"1,557.20","1,548.00",0.01K
09/03/2019,"1,552.80","1,531.90",0.00K
09/02/2019,"1,555.90","1,535.20",554.83K
08/30/2019,"1,526.20","1,526.20",330.85K
08/29/2019,"1,533.70","1,533.70",455.60K
08/28/2019,"1,542.80","1,545.60",17.19K
08/27/2019,"1,545.60","1,531.00",13.57K
08/26/2019,"1,530.90","1,537.50",11.29K
08/23/2019,"1,531.40","1,502.30",13.25K
08/22/2019,"1,502.30","1,506.80",8.40K
08/21/2019,"1,509.60","1,511.60",5.34K
08/20/2019,"1,509.70","1,501.10",4.75K
08/19/2019,"1,505.50","1,516.90",11.89K
08/16/2019,"1,517.50","1,527.90",10.22K
08/15/2019,"1,525.10","1,521.10",8.76K
08/14/2019,"1,521.60","1,506.60",11.64K
08/13/2019,"1,507.90","1,515.40",18.79K
08/12/2019,"1,510.90","1,502.90",6.93K
08/09/2019,"1,502.00","1,512.40",12.56K
08/08/2019,"1,503.10","1,504.90",10.69K
08/07/2019,"1,513.20","1,480.00",24.40K
08/06/2019,"1,478.30","1,473.90",8.13K
08/05/2019,"1,470.60","1,446.30",13.12K
08/02/2019,"1,451.60","1,451.20",13.33K
08/01/2019,"1,426.50","1,419.20",15.59K
07/31/2019,"1,431.80","1,437.60",9.36K
07/30/2019,"1,435.80","1,433.40",12.62K
07/29/2019,"1,424.30","1,423.20",2.56K
07/26/2019,"1,423.50","1,419.30",2.54K
07/25/2019,"1,418.00","1,429.50",5.04K
07/24/2019,"1,427.40","1,421.30",1.24K
07/23/2019,"1,425.50","1,429.60",0.76K
07/22/2019,"1,430.70","1,431.80",0.80K
07/19/2019,"1,430.10","1,452.70",3.03K
07/18/2019,"1,431.90","1,433.30",1.16K
07/17/2019,"1,427.20","1,411.60",0.63K
07/16/2019,"1,415.00","1,422.50",0.17K
07/15/2019,"1,417.30","1,417.50",0.30K
07/12/2019,"1,415.90","1,411.20",0.72K
07/11/2019,"1,410.00","1,424.10",0.32K
07/10/2019,"1,415.80","1,401.20",0.25K
07/09/2019,"1,403.90","1,400.80",0.36K
07/08/2019,"1,403.30","1,404.30",0.21K
07/05/2019,"1,403.40","1,426.50",0.34K
07/04/2019,"1,400.10","1,421.60",577.38K
07/03/2019,"1,424.20","1,435.00",0.43K
07/02/2019,"1,411.20","1,392.20",0.08K
07/01/2019,"1,392.40","1,399.60",0.15K
06/28/2019,"1,416.70","1,427.60",0.02K
06/27/2019,"1,414.90","1,414.90",336.36K
06/26/2019,"1,415.40","1,427.20",421.95K
06/25/2019,"1,418.70","1,423.40",643.59K
06/24/2019,"1,418.20","1,403.90",375.15K
06/21/2019,"1,400.10","1,391.20",518.89K
06/20/2019,"1,396.90","1,364.50",542.90K
06/19/2019,"1,348.80","1,350.40",332.61K
06/18/2019,"1,350.70","1,343.90",376.27K
06/17/2019,"1,342.90","1,345.50",238.71K
06/14/2019,"1,344.50","1,346.50",358.45K
06/13/2019,"1,343.70","1,337.80",204.83K
06/12/2019,"1,336.80","1,330.60",234.46K
06/11/2019,"1,331.20","1,331.80",215.15K
06/10/2019,"1,329.30","1,341.20",228.03K
06/07/2019,"1,346.10","1,339.70",331.29K
06/06/2019,"1,342.70","1,336.10",263.09K
06/05/2019,"1,333.60","1,330.20",413.47K
06/04/2019,"1,328.70","1,329.70",319.96K
06/03/2019,"1,327.90","1,312.50",363.40K
05/31/2019,"1,311.10","1,293.20",341.18K
05/30/2019,"1,292.40","1,285.10",284.02K
05/29/2019,"1,283.70","1,281.80",1.64K
05/28/2019,"1,280.10","1,287.20",0.78K
05/27/2019,"1,277.10","1,283.50",362.16K
05/24/2019,"1,286.40","1,285.90",0.41K
05/23/2019,"1,288.40","1,276.80",0.51K
05/22/2019,"1,277.10","1,276.10",0.32K
05/21/2019,"1,276.20","1,281.20",0.32K
05/20/2019,"1,280.30","1,281.60",0.20K
05/17/2019,"1,278.90","1,290.10",0.38K
05/16/2019,"1,289.40","1,300.10",0.47K
05/15/2019,"1,300.50","1,300.10",0.05K
05/14/2019,"1,299.00","1,303.40",0.09K
05/13/2019,"1,304.70","1,291.10",0.09K
05/10/2019,"1,290.20","1,288.20",0.04K
05/09/2019,"1,288.20","1,287.10",0.03K
05/08/2019,"1,284.40","1,291.10",0.04K
05/07/2019,"1,288.60","1,286.80",0.03K
05/06/2019,"1,286.90","1,286.10",0.03K
05/03/2019,"1,284.30","1,276.10",0.03K
05/02/2019,"1,275.00","1,278.00",0.06K
05/01/2019,"1,287.20","1,285.00",0.02K
04/30/2019,"1,288.60","1,288.60",239.44K
04/29/2019,"1,284.50","1,284.50",208.96K
04/26/2019,"1,288.80","1,279.10",278.89K
04/25/2019,"1,279.70","1,277.90",237.15K
04/24/2019,"1,279.40","1,274.40",246.05K
04/23/2019,"1,273.20","1,277.00",280.34K
04/22/2019,"1,277.60","1,278.00",136.44K
04/18/2019,"1,276.00","1,276.20",229.63K
04/17/2019,"1,276.80","1,279.50",223.36K
04/16/2019,"1,277.20","1,290.80",326.51K
04/15/2019,"1,291.30","1,294.00",232.99K
04/12/2019,"1,295.20","1,295.80",192.49K
04/11/2019,"1,293.30","1,312.40",324.74K
04/10/2019,"1,313.90","1,308.20",218.88K
04/09/2019,"1,308.30","1,301.60",200.34K
04/08/2019,"1,301.90","1,295.80",207.57K
04/05/2019,"1,295.60","1,296.50",231.45K
04/04/2019,"1,294.30","1,294.40",262.54K
04/03/2019,"1,295.30","1,296.90",190.37K
04/02/2019,"1,295.40","1,292.20",196.40K
04/01/2019,"1,294.20","1,297.20",236.66K
03/29/2019,"1,298.50","1,295.00",270.18K
03/28/2019,"1,295.30","1,315.00",426.82K
03/27/2019,"1,313.90","1,318.70",2.01K
03/26/2019,"1,318.30","1,325.20",1.53K
03/25/2019,"1,325.40","1,316.20",1.01K
03/22/2019,"1,315.40","1,312.30",0.50K
03/21/2019,"1,310.60","1,316.00",1.40K
03/20/2019,"1,304.70","1,309.00",2.47K
03/19/2019,"1,309.60","1,308.20",0.58K
03/18/2019,"1,304.60","1,303.00",0.23K
03/15/2019,"1,305.80","1,298.10",0.59K
03/14/2019,"1,298.50","1,310.00",1.04K
03/13/2019,"1,312.50","1,304.00",0.21K
03/12/2019,"1,301.20","1,295.90",0.17K
03/11/2019,"1,294.30","1,300.90",0.12K
03/08/2019,"1,302.70","1,294.30",0.16K
03/07/2019,"1,289.40","1,290.90",0.12K
03/06/2019,"1,290.80","1,292.70",0.04K
03/05/2019,"1,287.80","1,290.20",0.08K
03/04/2019,"1,290.50","1,297.60",0.24K
03/01/2019,"1,302.50","1,311.10",0.06K
02/28/2019,"1,319.40","1,327.80",0.07K
02/27/2019,"1,325.00","1,325.00",198.04K
02/26/2019,"1,328.50","1,329.90",185.56K
02/25/2019,"1,329.50","1,331.90",181.78K
02/22/2019,"1,332.80","1,325.80",241.80K
02/21/2019,"1,327.80","1,341.70",285.81K
02/20/2019,"1,347.90","1,343.90",246.72K
02/19/2019,"1,344.80","1,325.00",348.64K
02/18/2019,"1,344.80","1,327.90",348.64K
02/15/2019,"1,322.10","1,315.50",200.28K
02/14/2019,"1,313.90","1,309.60",228.46K
02/13/2019,"1,315.10","1,314.30",213.96K
02/12/2019,"1,314.00","1,311.60",146.45K
02/11/2019,"1,311.90","1,318.10",150.61K
02/08/2019,"1,318.50","1,314.30",135.69K
02/07/2019,"1,314.20","1,310.90",166.76K
02/06/2019,"1,314.40","1,319.40",137.25K
02/05/2019,"1,319.20","1,316.80",129.01K
02/04/2019,"1,319.30","1,322.60",159.56K
02/01/2019,"1,322.10","1,326.00",200.00K
01/31/2019,"1,325.20","1,325.40",224.75K
01/30/2019,"1,315.50","1,317.00",272.11K
01/29/2019,"1,312.10","1,305.00",2.36K
01/28/2019,"1,305.90","1,302.20",1.41K
01/25/2019,"1,300.70","1,282.40",1.94K
01/24/2019,"1,282.30","1,285.30",0.67K
01/23/2019,"1,286.80","1,286.50",0.56K
01/22/2019,"1,285.80","1,284.50",1.27K
01/21/2019,"1,283.40","1,282.40",318.85K
01/18/2019,"1,284.80","1,294.80",1.34K
01/17/2019,"1,295.20","1,295.80",0.23K
01/16/2019,"1,296.60","1,291.90",0.37K
01/15/2019,"1,291.40","1,294.30",0.34K
01/14/2019,"1,294.70","1,296.40",0.30K
01/11/2019,"1,292.90","1,291.00",0.25K
01/10/2019,"1,290.80","1,297.30",0.20K
01/09/2019,"1,295.40","1,289.10",0.14K
01/08/2019,"1,289.30","1,290.40",0.07K
01/07/2019,"1,293.30","1,290.20",0.26K
01/04/2019,"1,289.20","1,301.00",0.29K
01/03/2019,"1,298.40","1,293.50",0.56K
01/02/2019,"1,287.30","1,288.10",0.13K
12/31/2018,"1,284.50","1,284.00",0.02K
12/28/2018,"1,286.10","1,286.10",162.73K
12/27/2018,"1,281.10","1,270.10",213.50K
12/26/2018,"1,273.00","1,273.50",208.54K
12/24/2018,"1,271.80","1,260.70",137.24K
12/21/2018,"1,258.10","1,263.50",212.78K
12/20/2018,"1,267.90","1,247.00",318.24K
12/19/2018,"1,256.40","1,253.50",275.31K
12/18/2018,"1,253.60","1,249.70",171.59K
12/17/2018,"1,251.80","1,242.80",166.88K
12/14/2018,"1,241.40","1,246.20",194.65K
12/13/2018,"1,247.40","1,250.70",158.85K
12/12/2018,"1,250.00","1,248.30",157.07K
12/11/2018,"1,247.20","1,249.80",186.39K
12/10/2018,"1,249.40","1,255.60",199.74K
12/07/2018,"1,252.60","1,243.10",225.56K
12/06/2018,"1,243.60","1,243.00",248.86K
12/05/2018,"1,242.60","1,244.60",110.21K
12/04/2018,"1,246.60","1,236.30",221.14K
12/03/2018,"1,239.60","1,227.80",247.72K
11/30/2018,"1,226.00","1,229.90",170.45K
11/29/2018,"1,230.40","1,227.10",246.43K
11/28/2018,"1,227.20","1,217.70",1.37K
11/27/2018,"1,217.10","1,226.90",0.77K
11/26/2018,"1,226.10","1,226.60",0.28K
11/23/2018,"1,226.60","1,231.30",0.78K
11/22/2018,"1,223.20","1,227.80",240.35K
11/21/2018,"1,231.20","1,225.70",0.22K
11/20/2018,"1,224.40","1,225.30",0.53K
11/19/2018,"1,228.60","1,225.70",0.26K
11/16/2018,"1,226.40","1,217.30",0.87K
11/15/2018,"1,218.60","1,215.40",0.29K
11/14/2018,"1,213.80","1,206.70",0.18K
11/13/2018,"1,205.10","1,205.20",0.47K
11/12/2018,"1,207.30","1,214.00",0.16K
11/09/2018,"1,212.60","1,227.20",0.31K
11/08/2018,"1,229.30","1,231.30",1.00K
11/07/2018,"1,233.10","1,233.10",1.08K
11/06/2018,"1,230.50","1,235.70",0.98K
11/05/2018,"1,236.20","1,233.80",0.70K
11/02/2018,"1,237.00","1,240.70",0.82K
11/01/2018,"1,241.50","1,219.00",0.06K
10/31/2018,"1,218.00","1,219.80",0.00K
10/30/2018,"1,228.30","1,228.30",224.64K
10/29/2018,"1,227.60","1,236.40",234.29K
10/26/2018,"1,235.80","1,234.70",315.69K
10/25/2018,"1,232.40","1,236.60",259.68K
10/24/2018,"1,231.10","1,233.80",211.48K
10/23/2018,"1,236.80","1,225.10",288.38K
10/22/2018,"1,224.60","1,230.50",187.23K
10/19/2018,"1,228.70","1,228.60",191.80K
10/18/2018,"1,230.10","1,225.50",243.11K
10/17/2018,"1,227.40","1,228.00",235.33K
10/16/2018,"1,231.00","1,230.50",242.42K
10/15/2018,"1,230.30","1,221.20",291.57K
10/12/2018,"1,222.00","1,227.70",318.23K
10/11/2018,"1,227.60","1,197.90",531.78K
10/10/2018,"1,193.40","1,192.70",248.56K
10/09/2018,"1,191.50","1,192.20",243.86K
10/08/2018,"1,188.60","1,206.70",320.10K
10/05/2018,"1,205.60","1,203.70",255.48K
10/04/2018,"1,201.60","1,201.40",290.84K
10/03/2018,"1,202.90","1,207.00",255.07K
10/02/2018,"1,207.00","1,192.70",365.32K
10/01/2018,"1,191.70","1,196.10",220.51K
09/28/2018,"1,196.20","1,186.80",307.82K
09/27/2018,"1,187.40","1,198.90",351.05K
09/26/2018,"1,196.90","1,203.00",0.44K
09/25/2018,"1,202.50","1,200.20",0.13K
09/24/2018,"1,201.70","1,201.20",0.18K
09/21/2018,"1,198.60","1,209.70",0.39K
09/20/2018,"1,208.90","1,206.40",0.09K
09/19/2018,"1,206.10","1,201.50",0.12K
09/18/2018,"1,200.70","1,202.80",0.04K
09/17/2018,"1,203.40","1,198.50",0.05K
09/14/2018,"1,198.60","1,204.20",0.12K
09/13/2018,"1,205.50","1,208.90",0.09K
09/12/2018,"1,208.20","1,198.90",0.04K
09/11/2018,"1,199.50","1,198.70",0.02K
09/10/2018,"1,197.20","1,198.80",0.02K
09/07/2018,"1,197.80","1,202.80",0.01K
09/06/2018,"1,201.70","1,207.60",0.01K
09/05/2018,"1,198.80","1,196.10",0.02K
09/04/2018,"1,196.60","1,201.80",0.06K
09/03/2018,"1,199.10","1,207.00",421.47K
08/31/2018,"1,204.10","1,202.70",265.11K
08/30/2018,"1,202.50","1,202.50",288.07K
08/29/2018,"1,206.50","1,202.20",10.90K
08/28/2018,"1,209.50","1,212.80",20.28K
08/27/2018,"1,211.20","1,209.20",3.45K
08/24/2018,"1,208.60","1,187.10",9.56K
08/23/2018,"1,189.30","1,198.00",5.42K
08/22/2018,"1,198.70","1,198.70",7.57K
08/21/2018,"1,195.50","1,193.00",4.52K
08/20/2018,"1,190.20","1,185.50",4.20K
08/17/2018,"1,179.80","1,177.50",4.99K
08/16/2018,"1,179.60","1,178.10",6.75K
08/15/2018,"1,180.50","1,196.80",8.79K
08/14/2018,"1,196.10","1,196.30",3.75K
08/13/2018,"1,194.20","1,214.20",8.35K
08/10/2018,"1,214.20","1,215.30",6.70K
08/09/2018,"1,215.10","1,217.10",3.16K
08/08/2018,"1,216.20","1,214.10",6.97K
08/07/2018,"1,213.30","1,211.00",3.62K
08/06/2018,"1,212.60","1,216.70",3.28K
08/03/2018,"1,218.10","1,211.80",5.35K
08/02/2018,"1,214.90","1,219.40",6.90K
08/01/2018,"1,222.40","1,228.20",6.48K
07/31/2018,"1,228.50","1,224.90",6.81K
07/30/2018,"1,226.40","1,226.50",22.01K
07/27/2018,"1,226.50","1,225.80",1.79K
07/26/2018,"1,228.60","1,234.60",1.26K
07/25/2018,"1,234.50","1,227.20",0.48K
07/24/2018,"1,228.20","1,227.30",0.85K
07/23/2018,"1,228.00","1,234.20",0.59K
07/20/2018,"1,233.60","1,226.70",1.08K
07/19/2018,"1,226.50","1,228.90",0.41K
07/18/2018,"1,230.50","1,229.60",0.29K
07/17/2018,"1,229.90","1,243.20",0.38K
07/16/2018,"1,242.20","1,245.20",0.24K
07/13/2018,"1,243.80","1,248.90",0.17K
07/12/2018,"1,249.10","1,244.70",0.66K
07/11/2018,"1,247.40","1,254.10",0.34K
07/10/2018,"1,258.70","1,261.60",0.42K
07/09/2018,"1,262.80","1,260.40",0.07K
07/06/2018,"1,258.90","1,261.50",0.12K
07/05/2018,"1,261.70","1,257.80",0.14K
07/04/2018,"1,258.80","1,257.70",392.95K
07/03/2018,"1,256.40","1,244.90",0.12K
07/02/2018,"1,244.60","1,256.00",0.04K
06/29/2018,"1,257.30","1,257.30",226.20K
06/28/2018,"1,253.80","1,253.80",241.82K
06/27/2018,"1,256.10","1,260.50",256.90K
06/26/2018,"1,259.90","1,267.30",254.01K
06/25/2018,"1,268.90","1,272.20",201.57K
06/22/2018,"1,270.70","1,268.60",184.22K
06/21/2018,"1,270.50","1,269.70",281.81K
06/20/2018,"1,274.50","1,277.30",233.18K
06/19/2018,"1,278.60","1,280.70",289.57K
06/18/2018,"1,280.10","1,281.10",195.74K
06/15/2018,"1,278.50","1,305.90",525.96K
06/14/2018,"1,308.30","1,303.10",347.19K
06/13/2018,"1,301.30","1,299.60",263.84K
06/12/2018,"1,299.40","1,304.50",236.39K
06/11/2018,"1,303.20","1,303.50",211.58K
06/08/2018,"1,302.70","1,301.30",217.65K
06/07/2018,"1,303.00","1,300.90",259.65K
06/06/2018,"1,301.40","1,300.60",252.05K
06/05/2018,"1,302.20","1,296.40",271.29K
06/04/2018,"1,297.30","1,296.70",215.33K
06/01/2018,"1,299.30","1,303.00",318.57K
05/31/2018,"1,304.70","1,306.00",315.14K
05/30/2018,"1,306.50","1,303.10",338.85K
05/29/2018,"1,301.60","1,302.80",2.24K
05/28/2018,"1,299.00","1,297.20",386.33K
05/25/2018,"1,306.40","1,307.10",1.52K
05/24/2018,"1,307.30","1,296.10",1.10K
05/23/2018,"1,292.20","1,294.40",0.40K
05/22/2018,"1,294.60","1,294.50",0.32K
05/21/2018,"1,293.50","1,293.90",0.31K
05/18/2018,"1,294.10","1,292.60",0.13K
05/17/2018,"1,292.40","1,293.10",0.13K
05/16/2018,"1,294.50","1,295.00",0.12K
